Filename	Segment	WC	WPS	Sixltr	Dic	funct	pronoun	ppron	i	we	you	shehe	they	ipron	article	verb	auxverb	past	present	future	adverb	preps	conj	negate	quant	number	swear	social	family	friend	humans	affect	posemo	negemo	anx	anger	sad	cogmech	insight	cause	discrep	tentat	certain	inhib	incl	excl	percept	see	hear	feel	bio	body	health	sexual	ingest	relativ	motion	space	time	work	achieve	leisure	home	money	relig	death	assent	nonfl	filler	Period	Comma	Colon	SemiC	QMark	Exclam	Dash	Quote	Apostro	Parenth	OtherP	AllPct
192.Lott.2.22.00.docx	1.00	1682.00	21.29	30.38	74.44	48.16	11.12	5.17	2.32	1.37	0.06	0.30	1.13	5.95	6.90	11.89	7.49	1.84	6.84	1.19	2.56	13.67	5.35	1.07	1.66	0.18	0.00	6.42	0.00	0.36	0.59	5.77	3.27	2.44	0.36	1.49	0.30	15.70	1.96	1.90	1.61	2.73	1.07	0.89	4.28	2.91	1.07	0.42	0.36	0.30	0.12	0.06	0.06	0.00	0.00	12.43	3.03	6.06	3.57	3.86	3.45	0.06	0.36	0.77	0.00	0.06	0.06	0.06	0.00	5.71	5.83	0.36	0.12	0.00	0.00	0.42	0.00	0.89	0.00	0.00	13.32
193.Lieberman.2.22.00.docx	1.00	2377.00	24.51	32.02	73.03	49.05	11.06	5.22	1.01	2.86	0.25	0.46	0.63	5.85	7.78	10.10	7.07	1.60	6.23	0.93	2.86	14.26	4.88	0.88	1.89	0.42	0.00	7.24	0.13	0.46	0.50	5.97	2.78	3.20	0.63	2.06	0.17	14.05	1.18	2.40	1.09	1.51	0.97	1.26	4.75	1.89	0.59	0.13	0.29	0.13	0.21	0.08	0.08	0.00	0.04	11.15	1.39	6.60	3.03	3.03	3.49	0.21	0.13	0.63	0.34	0.13	0.00	0.00	0.00	4.33	7.36	0.13	0.17	0.13	0.00	0.55	0.00	0.38	0.00	0.00	13.04
194.Biden.2.22.00.docx	1.00	2100.00	20.19	29.05	72.90	49.29	11.57	6.19	1.57	2.19	0.14	0.52	1.76	5.38	6.48	10.71	7.86	0.76	7.67	1.71	3.19	12.86	5.38	1.48	2.90	0.05	0.05	6.90	0.14	0.38	0.48	6.19	3.10	3.10	0.19	2.14	0.33	15.19	1.81	1.48	2.10	3.29	0.81	0.76	4.62	2.76	0.52	0.10	0.19	0.14	0.43	0.24	0.19	0.00	0.00	11.24	1.43	6.76	2.86	2.62	2.38	0.19	0.14	1.52	0.10	0.05	0.14	0.29	0.00	5.14	6.52	0.00	0.33	0.10	0.00	0.71	0.00	2.10	0.00	0.00	14.90
195.Shelby.2.22.00.docx	1.00	979.00	20.83	36.57	68.74	42.70	9.09	4.60	1.02	1.84	0.00	0.20	1.53	4.49	7.15	9.50	5.72	1.12	5.41	1.23	1.43	13.07	4.70	1.02	1.74	0.61	0.00	6.64	0.00	0.20	0.92	6.33	2.35	3.98	0.10	3.06	0.51	12.77	1.53	2.25	1.63	1.53	0.61	0.61	4.09	2.04	0.82	0.20	0.31	0.00	0.31	0.10	0.20	0.00	0.00	9.09	1.74	4.60	2.35	5.21	4.29	0.10	0.20	1.53	0.10	0.10	0.10	0.00	0.00	7.46	5.82	0.61	0.00	0.20	0.00	0.41	0.00	3.58	0.00	0.00	18.08
196.Feinstein.2.22.00.docx	1.00	830.00	29.64	35.66	66.75	42.65	7.71	2.41	1.08	1.08	0.00	0.12	0.12	5.30	6.27	7.47	5.18	0.48	4.70	0.72	2.41	13.73	5.78	0.36	2.53	0.72	0.00	2.77	0.00	0.48	0.24	5.30	2.53	2.65	0.36	1.81	0.00	13.25	0.84	0.84	1.20	2.05	1.20	1.57	5.06	1.45	0.24	0.00	0.00	0.24	0.12	0.12	0.00	0.00	0.00	12.29	1.81	6.99	3.13	3.98	2.65	0.12	0.00	0.60	0.12	0.12	0.00	0.00	0.00	5.78	4.82	0.00	0.00	0.00	0.00	0.48	0.00	0.84	0.12	0.24	12.41
197.Helms.2.22.00.docx	1.00	1176.00	25.02	38.69	65.99	40.39	6.04	1.36	0.17	0.26	0.09	0.09	0.77	4.68	8.25	7.82	4.76	1.19	2.64	1.36	2.30	12.84	4.51	0.68	1.53	0.85	0.00	3.06	0.00	0.00	0.77	4.68	1.96	2.64	0.34	1.19	0.34	12.93	0.77	2.38	1.36	0.77	1.45	2.21	4.34	0.94	0.94	0.51	0.09	0.34	0.43	0.34	0.09	0.00	0.00	11.56	1.19	6.21	3.83	6.04	3.83	0.17	0.43	1.70	0.17	0.00	0.00	0.09	0.00	7.40	6.89	0.09	0.77	0.00	0.00	2.04	0.00	3.49	0.34	0.00	21.34
198.Cochran.2.22.00.docx	1.00	709.00	25.32	44.15	57.12	33.71	5.78	1.83	0.56	0.85	0.00	0.00	0.42	3.95	4.65	7.76	4.94	0.14	3.81	0.85	1.83	10.01	3.53	0.28	2.96	1.41	0.00	2.54	0.00	0.00	0.14	4.09	1.69	2.40	0.42	1.97	0.00	7.76	0.42	1.69	0.85	0.71	0.28	0.85	2.96	0.28	0.28	0.14	0.00	0.14	0.00	0.00	0.00	0.00	0.00	11.42	1.41	4.65	5.22	4.65	3.24	0.28	0.00	0.71	0.14	0.00	0.00	0.00	0.14	6.35	5.92	0.00	0.00	0.00	0.00	2.54	0.00	5.64	0.42	0.00	21.30
199.Levin.2.22.00.docx	1.00	372.00	21.88	38.98	71.24	45.97	10.75	3.23	2.69	0.27	0.00	0.27	0.00	7.53	9.14	10.22	7.80	1.08	6.45	1.88	2.42	11.56	4.57	0.27	1.08	0.54	0.00	4.30	0.00	0.00	1.34	2.96	2.42	0.54	0.00	0.27	0.00	15.86	3.76	3.23	1.08	2.42	1.34	1.08	2.15	1.88	0.00	0.00	0.00	0.00	0.27	0.00	0.27	0.00	0.00	7.26	1.34	4.03	2.15	5.91	3.76	0.27	0.54	1.61	0.27	0.00	0.27	0.00	0.27	3.76	6.18	0.00	0.00	0.81	0.00	0.00	0.00	5.91	0.00	0.00	16.67
20.Blunt.3.17.11.docx	1.00	913.00	24.68	29.24	74.48	45.78	9.86	4.27	2.19	1.31	0.11	0.00	0.66	5.59	8.32	12.60	7.78	3.72	6.35	0.77	2.41	10.41	4.05	1.31	1.97	0.88	0.00	4.27	0.00	0.11	0.22	3.61	2.19	1.31	0.33	0.66	0.11	12.60	1.42	2.41	0.77	1.64	1.10	0.33	4.16	1.75	0.88	0.44	0.00	0.22	0.33	0.33	0.00	0.00	0.00	14.68	3.29	4.71	5.81	5.81	2.52	0.33	0.00	1.42	0.11	0.00	0.00	0.00	0.00	5.15	5.91	0.11	0.00	0.00	0.00	0.00	0.00	1.20	0.00	0.00	12.38
200.Kyl.2.22.00.docx	1.00	882.00	25.94	38.44	67.12	39.00	6.80	2.49	1.36	0.34	0.00	0.57	0.23	4.31	8.28	7.37	4.08	1.70	2.83	0.79	2.61	12.70	4.20	0.68	1.02	0.45	0.00	4.65	0.00	0.23	0.34	4.20	0.91	3.17	0.11	2.38	0.34	11.00	1.02	1.36	1.13	0.68	1.25	1.47	3.63	0.68	0.57	0.11	0.23	0.23	0.11	0.11	0.00	0.00	0.00	10.32	2.38	2.83	4.99	7.48	3.63	0.45	0.57	0.57	0.11	0.00	0.00	0.00	0.11	6.24	6.01	0.34	0.11	0.00	0.00	0.11	0.00	1.81	0.11	0.23	15.08
201.Roberts.2.23.00.docx	1.00	1363.00	16.62	24.80	76.60	51.58	11.59	6.46	2.57	2.79	0.29	0.44	0.37	5.14	8.73	12.47	7.56	1.76	7.92	0.81	3.89	12.91	6.02	1.10	2.13	0.37	0.00	9.17	0.07	0.37	0.81	4.33	3.08	1.25	0.29	0.81	0.07	17.02	1.83	1.54	1.69	2.13	1.61	1.03	6.16	2.20	1.47	0.15	1.03	0.29	1.17	0.22	0.44	0.44	0.07	11.59	1.10	6.16	4.11	3.23	1.25	0.44	0.15	0.81	0.07	0.07	0.00	0.00	0.00	6.90	6.53	0.51	0.00	0.73	0.00	0.15	0.00	3.15	0.07	0.15	18.27
202.Snowe.2.23.99.docx	1.00	879.00	25.85	39.48	66.78	35.72	6.14	3.19	0.68	2.05	0.00	0.11	0.34	2.96	8.08	6.14	1.82	1.14	2.16	0.23	1.25	12.97	4.78	0.34	2.50	0.80	0.00	5.92	0.00	0.00	1.37	5.69	3.64	2.05	0.57	0.91	0.46	11.83	1.14	1.71	0.46	1.02	1.93	0.68	4.21	0.80	0.00	0.00	0.00	0.00	0.11	0.00	0.00	0.00	0.11	11.38	1.59	5.23	4.21	7.51	2.96	0.34	0.00	3.30	0.11	0.00	0.00	0.11	0.00	5.92	5.12	0.23	0.00	0.00	0.00	0.80	0.00	3.87	0.00	0.23	16.15
203.Cardin.2.26.12.docx	1.00	1255.00	17.19	27.65	72.67	50.68	12.11	6.61	1.20	2.55	0.08	0.48	2.31	5.50	8.05	12.83	8.21	3.51	6.85	0.56	3.43	14.02	4.78	0.48	1.59	0.88	0.00	10.36	0.00	0.40	1.51	3.90	2.71	0.96	0.00	0.56	0.00	14.34	1.04	1.91	1.83	1.83	0.88	1.59	5.42	0.72	0.56	0.32	0.24	0.00	0.40	0.00	0.32	0.00	0.08	12.11	2.39	7.17	1.99	1.99	2.39	0.32	0.32	0.40	0.00	0.32	0.00	0.16	0.00	6.61	4.94	0.00	0.08	0.00	0.00	0.08	0.00	0.48	0.00	0.16	12.35
204.Lugar.7.5.11.docx	1.00	2812.00	20.38	38.90	68.88	42.07	7.40	3.31	0.53	1.88	0.00	0.53	0.36	4.09	8.29	9.21	6.58	1.32	5.05	0.92	1.74	11.42	3.81	1.64	2.24	0.53	0.00	5.41	0.00	0.04	0.32	5.83	2.63	3.17	0.46	2.06	0.36	15.33	2.70	2.24	1.17	2.45	1.03	1.85	3.34	2.45	0.57	0.07	0.28	0.18	0.28	0.11	0.14	0.00	0.04	10.28	1.24	6.08	2.84	3.98	4.87	0.85	0.07	0.75	0.04	1.24	0.00	0.04	0.00	7.65	4.41	0.04	0.00	0.04	0.00	0.39	0.00	1.49	0.00	0.07	14.08
205.Hutchison.7.5.11.docx	1.00	1157.00	18.97	22.13	82.45	56.61	14.52	8.56	1.64	6.14	0.35	0.09	0.35	5.96	7.69	16.85	11.84	1.12	11.58	1.38	4.24	12.53	5.88	1.30	2.33	0.17	0.09	9.68	0.09	0.09	0.86	2.59	1.73	0.86	0.00	0.17	0.26	18.24	2.33	2.33	2.16	2.25	0.95	0.86	6.91	1.90	0.86	0.26	0.52	0.09	0.17	0.00	0.17	0.00	0.00	12.96	1.99	6.31	4.32	3.11	2.85	0.26	0.35	3.98	0.00	0.17	0.17	0.26	0.00	5.62	5.36	0.00	0.17	0.00	0.00	0.00	0.00	1.99	0.00	0.09	13.22
206.Specter.3.12.98.docx	1.00	866.00	23.41	34.87	62.01	39.49	4.97	1.50	0.58	0.23	0.00	0.12	0.58	3.46	9.93	12.47	5.31	2.42	3.23	0.58	1.15	14.32	3.93	0.23	0.81	0.35	0.00	3.46	0.00	0.12	1.27	3.93	0.92	3.00	0.12	2.66	0.00	10.74	2.31	1.62	1.15	0.92	0.81	0.23	3.00	0.58	0.46	0.23	0.12	0.00	0.35	0.12	0.23	0.00	0.00	12.70	1.85	7.51	3.46	1.85	2.08	0.23	0.12	0.23	0.12	1.62	0.00	0.00	0.00	6.12	6.47	0.23	0.00	0.00	0.00	0.35	0.00	0.92	0.00	0.23	14.32
207.Dorgan.3.12.98.docx	1.00	1653.00	16.53	31.16	70.84	43.80	8.89	4.30	1.33	0.67	0.12	1.09	1.09	4.60	7.56	11.25	6.23	3.69	3.99	1.33	2.48	11.25	5.02	0.91	1.45	1.45	0.00	8.23	1.33	0.12	1.88	4.96	1.51	3.45	0.42	2.84	0.12	12.40	1.75	1.27	1.39	1.21	0.97	0.48	4.54	1.33	2.12	0.79	0.73	0.18	2.24	0.85	0.67	0.06	0.67	12.04	2.18	6.35	3.33	2.72	2.12	0.54	0.42	0.00	0.00	1.57	0.06	0.06	0.06	7.44	7.44	0.18	0.30	0.06	0.00	0.54	0.00	5.20	0.00	0.00	21.17
208.Murkowski.3.12.98.docx	1.00	1636.00	20.71	33.50	70.97	42.54	8.50	3.73	1.59	0.86	0.00	0.98	0.31	4.77	7.52	9.78	5.44	0.79	4.89	1.04	1.96	13.81	2.87	0.61	2.63	1.10	0.00	5.20	0.00	0.06	0.79	4.16	2.63	1.53	0.18	1.10	0.00	14.18	2.87	2.81	1.10	0.92	1.71	1.53	3.24	0.73	2.38	0.12	0.12	0.24	0.67	0.24	0.06	0.00	0.37	11.49	2.02	5.99	3.36	4.52	3.24	0.24	0.06	1.34	0.00	0.43	0.12	0.18	0.00	5.93	5.32	0.12	0.06	0.24	0.00	0.86	0.00	2.20	0.00	0.61	15.34
209.Helms.3.12.98.docx	1.00	379.00	16.48	30.87	69.66	44.85	10.03	5.54	1.58	1.85	0.00	1.58	0.53	4.49	7.39	12.14	7.65	2.11	6.60	0.79	2.11	10.55	5.54	0.53	1.32	0.79	0.00	10.82	0.00	0.00	3.43	5.80	0.53	5.28	0.00	3.43	1.06	13.72	2.11	0.79	1.85	1.85	1.06	0.00	5.54	1.58	0.00	0.00	0.00	0.00	0.79	0.53	0.26	0.00	0.00	8.97	0.53	4.49	2.90	2.37	1.58	0.00	0.00	0.53	0.26	1.32	0.26	0.00	0.00	6.60	5.80	0.00	0.00	0.26	0.00	0.00	0.00	4.75	0.26	0.00	17.94
21.Bond.1.29.98.docx	1.00	431.00	15.96	32.02	74.71	49.42	11.83	8.12	1.16	2.32	0.23	3.48	0.93	3.71	7.89	10.67	8.12	0.46	7.19	2.09	1.86	10.44	6.50	0.93	2.09	1.16	0.00	11.14	0.00	0.46	1.39	7.89	3.25	4.41	0.46	2.78	0.70	16.94	2.32	2.78	1.39	2.32	1.39	0.23	6.96	2.09	0.00	0.00	0.00	0.00	0.70	0.23	0.23	0.00	0.23	9.05	1.86	4.64	2.09	2.32	3.25	0.00	0.46	0.00	0.23	0.00	0.46	0.00	0.00	5.10	5.10	0.00	0.00	1.16	0.00	0.23	0.00	2.78	0.00	0.00	14.39
210.Feinstein.9.5.02.docx	1.00	1858.00	18.04	29.98	71.21	46.02	9.58	5.38	1.40	2.96	0.00	0.43	0.59	4.20	7.10	10.39	7.00	1.13	5.54	1.83	3.39	11.95	5.27	1.08	2.15	0.48	0.05	6.57	0.00	0.16	0.32	5.87	1.51	4.25	0.86	2.64	0.43	14.96	2.48	1.61	1.29	2.15	0.97	0.70	5.81	1.88	0.70	0.38	0.16	0.05	0.38	0.22	0.16	0.00	0.00	13.99	1.94	7.64	3.93	2.10	2.37	0.16	0.11	0.38	0.32	1.08	0.00	0.00	0.00	5.22	7.27	0.27	0.00	0.75	0.00	0.70	0.00	0.86	0.05	0.16	15.34
211.Feinstein.9.23.98.docx	1.00	625.00	22.32	30.40	72.16	45.12	8.80	4.64	1.76	1.44	0.00	0.64	0.80	4.16	7.68	10.72	5.92	2.24	5.76	0.96	1.76	12.80	4.64	1.44	1.92	1.28	0.00	6.40	0.00	0.00	1.44	5.28	3.36	1.92	0.32	1.28	0.00	17.76	2.08	2.40	1.44	1.44	1.44	1.92	6.40	2.24	0.32	0.16	0.00	0.16	1.12	0.32	0.48	0.00	0.32	12.16	1.44	6.56	4.00	2.88	2.72	0.00	0.16	0.16	0.48	0.80	0.00	0.00	0.16	5.44	7.52	0.16	0.00	0.16	0.00	0.16	0.00	0.48	0.00	0.00	13.92
212.Feinstein.9.25.02.docx	1.00	2067.00	16.15	27.96	74.89	48.91	10.84	5.37	1.11	2.71	0.15	0.97	0.44	5.47	6.43	11.80	8.22	1.06	6.82	2.23	2.90	11.90	6.19	1.94	1.98	0.58	0.00	7.79	0.00	0.15	0.77	6.43	2.56	3.82	0.39	2.71	0.34	18.58	2.08	2.32	2.52	2.61	1.89	1.26	5.76	2.71	0.53	0.24	0.15	0.15	0.34	0.15	0.19	0.00	0.00	12.68	1.79	7.01	3.63	2.52	2.66	0.34	0.15	0.19	0.24	1.26	0.05	0.05	0.05	5.81	6.00	0.15	0.24	0.77	0.00	0.87	0.00	0.29	0.00	0.00	14.13
213.Frist.12.8.04.docx	1.00	2090.00	16.33	27.56	74.74	49.04	11.58	6.84	2.82	1.29	0.33	1.34	1.05	4.74	8.18	12.20	6.79	4.11	6.08	0.29	2.78	13.64	4.40	0.72	2.06	0.86	0.00	10.14	0.29	0.14	1.87	4.50	2.68	1.82	0.24	0.91	0.14	11.39	1.20	1.20	0.96	1.05	0.67	0.67	4.40	1.72	1.58	0.29	0.91	0.24	0.96	0.19	0.62	0.14	0.00	13.40	2.54	6.99	3.54	2.15	2.25	0.29	0.77	0.14	0.00	0.53	0.10	0.05	0.00	7.70	5.65	0.14	0.05	0.05	0.00	0.62	0.00	1.67	0.00	0.10	15.98
214.Frist.7.16.04.docx	1.00	325.00	17.11	28.00	75.69	48.62	7.69	4.62	2.46	1.85	0.00	0.00	0.31	3.08	7.38	12.31	7.69	2.15	7.38	1.54	3.69	15.69	4.92	0.00	2.15	1.54	0.00	5.54	0.00	0.31	0.92	3.38	1.54	1.85	0.31	0.00	0.92	10.15	0.00	1.85	1.85	1.54	0.62	0.00	4.62	0.92	1.23	0.92	0.00	0.31	0.31	0.00	0.31	0.00	0.00	17.85	3.38	8.31	6.15	3.69	1.54	0.31	0.62	0.31	0.00	0.00	0.00	0.00	0.00	5.85	4.92	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	10.77
215.Frist.7.25.06.docx	1.00	904.00	21.02	35.73	66.92	39.38	7.30	1.77	0.88	0.66	0.00	0.00	0.22	5.53	7.19	6.75	3.87	0.77	2.77	1.11	1.88	12.39	4.09	0.77	2.77	0.66	0.00	4.76	0.00	0.22	1.00	5.20	2.77	2.43	0.00	2.10	0.11	12.28	1.66	1.22	1.00	1.33	1.66	2.21	2.99	1.11	0.44	0.11	0.11	0.11	0.11	0.11	0.00	0.00	0.00	12.83	2.21	7.08	3.54	4.76	2.43	0.33	0.11	1.00	0.11	0.11	0.00	0.22	0.00	6.97	6.64	0.22	0.00	0.00	0.00	1.00	0.00	1.11	0.00	0.00	15.93
216.Frist.6.25.04.docx	1.00	488.00	14.35	23.98	77.66	50.20	8.61	5.33	1.43	2.25	0.20	0.00	1.43	3.28	8.81	11.89	7.99	1.23	7.79	0.82	3.89	14.55	5.12	0.61	2.46	0.82	0.00	8.40	0.41	0.00	1.23	3.69	1.84	1.84	0.20	1.02	0.20	11.48	1.23	0.82	1.02	2.25	0.41	0.61	4.51	1.64	0.61	0.41	0.20	0.00	1.43	0.00	1.23	0.00	0.20	16.80	2.66	9.43	4.51	1.64	1.84	0.41	0.82	0.00	0.00	1.02	0.00	0.20	0.00	7.38	8.20	0.20	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	15.78
217.Frist.3.2.00.docx	1.00	1954.00	16.84	29.07	76.51	48.21	9.37	4.15	1.54	1.33	0.05	0.05	1.18	5.22	8.90	10.44	7.57	1.94	5.99	1.13	3.89	11.62	4.91	0.97	2.25	0.61	0.00	5.22	0.00	0.00	0.51	6.40	2.20	4.09	0.87	2.66	0.31	13.56	1.59	2.05	1.38	1.54	1.43	0.97	4.30	1.59	0.61	0.20	0.00	0.31	1.43	0.15	0.92	0.00	0.36	14.28	1.69	7.88	4.55	2.87	2.71	0.56	0.36	0.82	0.05	0.92	0.05	0.10	0.00	6.14	4.04	0.10	0.05	0.41	0.00	0.20	0.00	1.59	0.00	0.00	12.54
218.Frist.3.7.03.docx	1.00	1205.00	18.54	30.54	73.69	46.14	9.71	5.23	0.58	2.49	0.25	1.08	0.83	4.48	7.55	10.62	6.72	2.16	4.32	1.58	2.57	11.37	5.56	1.91	1.99	0.75	0.00	8.13	0.00	0.25	0.58	7.55	3.40	4.07	0.75	2.41	0.66	15.27	1.16	2.16	1.99	2.32	1.41	1.00	4.65	2.82	0.58	0.08	0.33	0.17	0.17	0.17	0.00	0.00	0.00	14.02	1.91	5.89	5.73	2.57	3.07	0.08	0.25	0.33	0.25	0.66	0.33	0.08	0.00	6.22	6.39	0.00	0.00	0.17	0.00	0.17	0.00	0.75	0.00	0.00	13.69
219.Frist.5.1.06.docx	1.00	1204.00	16.49	23.59	77.16	52.99	10.22	4.65	1.58	1.99	0.33	0.25	0.50	5.56	8.64	13.21	7.97	3.41	7.14	0.42	3.90	15.20	4.82	0.58	2.24	1.00	0.00	9.63	0.00	0.25	2.24	4.24	2.74	1.50	0.17	0.58	0.42	10.88	0.83	0.83	0.75	1.08	1.33	0.33	4.82	1.08	1.08	0.42	0.42	0.25	1.00	0.08	0.83	0.08	0.00	15.37	1.74	8.72	4.57	1.83	1.33	0.33	0.25	0.00	0.17	0.66	0.08	0.17	0.00	6.56	7.72	0.25	0.08	0.00	0.00	0.17	0.00	0.75	0.00	0.08	15.61
22.Bond.1.29.03.docx	1.00	1941.00	16.45	28.28	73.36	46.01	9.48	5.26	1.65	2.27	0.00	0.67	0.67	4.22	5.72	11.33	6.90	2.16	6.13	1.29	2.73	13.76	4.33	1.08	3.09	0.46	0.00	7.01	0.21	0.31	0.52	5.92	2.22	3.61	0.21	2.32	0.62	16.13	2.06	2.11	1.60	2.01	1.75	0.77	5.15	1.91	1.08	0.15	0.57	0.31	0.72	0.31	0.36	0.15	0.00	13.70	1.55	6.90	5.15	4.07	2.22	0.57	0.26	0.57	0.00	0.36	0.05	0.10	0.00	7.01	4.64	0.21	0.21	1.03	0.00	0.67	0.00	1.75	0.00	0.00	15.51
220.Frist.10.1.04.docx	1.00	1123.00	22.46	21.64	82.81	55.48	10.42	4.19	1.16	2.14	0.00	0.00	0.89	6.23	10.86	11.40	7.57	2.85	6.41	0.80	2.85	16.47	5.16	1.34	1.96	0.98	0.00	8.28	0.09	0.09	1.69	4.01	2.23	1.78	0.09	0.80	0.71	14.34	1.87	1.60	1.25	0.89	0.53	1.25	5.52	2.05	0.62	0.18	0.36	0.00	0.53	0.27	0.09	0.09	0.09	16.83	2.67	8.82	4.54	3.03	2.76	0.18	0.18	0.09	0.00	1.25	0.00	0.09	0.00	6.23	6.68	0.00	0.27	0.09	0.00	0.09	0.00	0.98	0.00	0.00	14.34
221.Frist.10.24.05.docx	1.00	712.00	16.95	28.09	71.63	48.46	7.87	3.51	1.26	0.84	0.42	0.00	0.98	4.35	7.72	10.39	6.46	1.69	6.32	0.14	2.81	16.01	4.21	0.84	2.81	1.69	0.00	6.74	0.00	0.14	1.40	4.35	1.97	2.39	0.14	1.69	0.28	9.83	0.42	0.84	0.00	0.84	0.70	0.84	4.35	1.26	1.12	0.28	0.70	0.14	0.56	0.00	0.42	0.14	0.00	15.03	2.67	7.58	4.63	2.25	1.54	0.56	0.42	0.00	0.14	1.54	0.00	0.00	0.00	6.18	6.18	0.00	0.14	0.14	0.00	0.14	0.00	0.98	0.00	0.00	13.76
222.Gorton.3.19.99.docx	1.00	667.00	25.65	28.79	73.31	48.28	9.45	4.95	1.35	2.70	0.30	0.00	0.60	4.50	7.80	9.60	6.60	1.05	5.40	1.50	2.70	13.19	5.55	1.80	2.40	0.45	0.00	7.05	0.00	0.00	1.65	4.65	2.85	1.80	0.00	1.65	0.00	17.69	1.80	2.55	1.80	1.95	1.65	0.90	6.30	2.55	0.75	0.30	0.45	0.00	0.15	0.15	0.00	0.00	0.00	13.34	1.05	8.55	2.85	2.85	3.00	0.15	0.30	0.75	0.15	1.20	0.00	0.00	0.00	4.35	5.70	0.30	1.35	0.00	0.00	0.30	0.00	0.60	0.00	0.00	12.59
223.Graham.11.20.03.docx	1.00	401.00	22.28	34.16	73.07	43.14	10.72	5.24	2.00	1.00	0.00	1.00	1.25	5.49	5.99	12.47	6.23	2.99	4.99	1.25	1.50	13.97	3.49	0.75	1.00	0.50	0.00	5.49	0.00	0.00	0.25	8.23	1.50	6.23	3.49	2.49	0.00	13.47	1.50	2.49	0.50	0.50	1.75	1.50	3.99	1.00	0.75	0.00	0.75	0.00	0.00	0.00	0.00	0.00	0.00	13.72	1.25	5.99	5.49	3.74	4.49	0.00	0.00	0.50	0.50	1.50	0.00	0.00	0.00	5.49	4.74	0.75	0.50	0.00	0.00	0.75	0.00	2.00	0.00	0.50	14.71
224.Grams.2.27.98.docx	1.00	2126.00	22.62	33.40	70.04	44.36	8.70	4.94	1.22	1.65	0.00	1.08	0.99	3.76	7.53	10.40	7.01	1.98	5.27	1.32	2.49	11.85	5.32	1.03	1.65	0.66	0.00	6.54	0.00	0.09	0.66	4.89	1.98	2.87	0.19	1.98	0.52	15.05	2.02	2.45	1.83	1.65	0.94	1.79	3.67	2.35	0.75	0.14	0.38	0.09	0.24	0.05	0.14	0.00	0.05	10.25	1.65	5.03	3.48	4.84	3.72	0.38	0.09	0.38	0.00	0.47	0.05	0.05	0.05	4.37	3.95	0.28	0.38	0.28	0.00	0.61	0.00	2.92	0.24	0.05	13.31
225.Grams.7.31.98.docx	1.00	671.00	19.17	33.83	68.41	40.39	6.26	2.53	0.89	1.34	0.00	0.00	0.30	3.73	7.60	8.20	6.26	1.34	4.47	1.04	1.79	13.86	3.73	0.89	1.79	0.89	0.00	4.47	0.00	0.00	1.79	5.07	2.68	2.38	0.00	1.49	0.45	12.07	1.19	1.94	1.34	1.64	0.45	2.09	2.98	1.19	0.89	0.45	0.30	0.15	1.19	0.15	0.15	0.00	0.89	13.56	2.98	6.11	4.02	2.53	2.53	0.75	0.00	0.30	0.45	0.75	0.00	0.15	0.00	6.11	3.13	0.00	0.00	0.00	0.00	1.19	0.00	1.49	0.30	0.00	12.52
226.Grams.3.24.99.docx	1.00	415.00	18.04	33.49	69.16	45.06	10.12	6.02	2.65	1.93	0.00	0.48	0.96	4.10	6.75	10.36	6.51	0.96	7.71	0.96	2.89	11.33	5.78	2.65	2.41	0.00	0.00	8.19	0.00	0.24	1.20	5.54	3.86	1.69	0.00	1.20	0.00	16.87	1.20	3.37	1.20	1.20	1.45	1.93	4.58	3.13	0.72	0.48	0.24	0.00	0.48	0.00	0.48	0.00	0.00	10.60	1.93	4.58	3.37	4.10	4.58	0.00	0.24	0.00	0.00	0.24	0.24	0.00	0.00	8.92	4.10	0.00	0.24	0.00	0.00	0.48	0.00	0.96	0.00	0.00	14.70
227.Gregg.2.12.98.docx	1.00	2421.00	22.42	28.13	76.54	52.38	12.60	6.44	0.91	3.80	0.62	0.17	0.95	6.15	7.77	11.48	8.34	1.12	7.97	1.24	3.10	12.60	6.57	1.40	1.98	0.58	0.00	8.22	0.00	0.17	0.21	4.67	2.27	2.40	0.17	1.57	0.33	18.50	2.48	3.06	1.24	2.35	1.57	0.45	5.87	2.48	0.62	0.12	0.41	0.08	0.29	0.17	0.08	0.00	0.04	11.77	2.35	6.28	3.10	2.44	2.40	0.08	0.37	0.08	0.37	0.17	0.00	0.04	0.04	4.46	7.02	0.04	0.08	0.29	0.00	0.21	0.00	0.45	0.00	0.00	12.56
228.Gregg.3.19.99.docx	1.00	2197.00	19.10	26.40	78.83	53.21	12.02	5.23	1.68	2.46	0.09	0.09	0.91	6.78	7.28	13.20	8.92	2.28	8.74	0.86	4.28	13.02	5.83	1.73	1.87	0.82	0.00	6.65	0.23	0.00	0.91	3.91	1.46	2.41	0.41	1.27	0.23	18.30	3.05	3.46	1.37	2.87	1.46	0.50	4.69	2.82	0.36	0.14	0.18	0.05	0.36	0.23	0.14	0.00	0.00	13.11	2.18	7.28	3.32	1.91	2.32	0.09	0.05	0.50	0.18	0.68	0.00	0.05	0.09	4.46	6.60	0.23	0.09	1.05	0.00	0.18	0.00	0.59	0.00	0.00	13.20
