"","ID","Region","Name","Party","Date","Venue","Foundation","Reference","Coverage"
"4625",1905,"Sudan","Rohrabacher",0,"6/22/2005","House Hearings","Harm",1,0.0499
"4628",1875,"North Korea","Rohrabacher",0,"11/15/2006","House Hearings","Harm",1,0.0097
"4631",1396,"Iran","Rohrabacher",0,"3/6/2007","House Hearings","Harm",4,0.0635
"4637",1958,"Russia","Rohrabacher",0,"11/9/2008","House Hearings","Harm",11,0.0568
"4639",1173,"Libya","Rohrabacher",0,"3/31/2011","House Hearings","Harm",1,0.0111
"4642",1978,"Russia","Rohrabacher",0,"7/7/2011","House Hearings","Harm",3,0.0248
"4646",955,"Iran","Rohrabacher",0,"7/27/2011","House Hearings","Harm",5,0.0392
"4650",917,"Iran","Rohrabacher",0,"10/14/2011","House Hearings","Harm",1,0.0171
"4653",938,"Iraq","Rohrabacher",0,"2/12/1998","House","Harm",5,0.0636
"4656",641,"Iraq","Rohrabacher",0,"10/5/1998","House","Harm",7,0.0719
"4658",1857,"Russia","Rohrabacher",0,"5/12/1999","House Hearings","Harm",5,0.0763
"4664",1284,"Libya","Rooney",0,"5/25/2011","House Hearings","Harm",26,0.1491
"4667",1044,"Libya","Rooney",0,"6/24/2011","House","Harm",8,0.09
"4669",1397,"Iran","Ros-Lehtinen",0,"3/6/2007","House Hearings","Harm",1,0.0123
"4672",14,"Iran","Ros-Lehtinen",0,"10/14/2011","House Hearings","Harm",3,0.0121
"4680",1264,"Syria","Ros-Lehtinen",0,"11/20/2003","House","Harm",2,0.0216
"4685",725,"Iran","Ros-Lehtinen",0,"4/26/2006","House","Harm",1,0.009
"4689",1356,"Sudan","Ros-Lehtinen",0,"2/8/2007","House Hearings","Harm",1,0.0102
"4692",853,"Iran","Ros-Lehtinen",0,"7/30/2007","House","Harm",3,0.0699
"4694",861,"Sudan","Ros-Lehtinen",0,"7/30/2007","House","Harm",2,0.0271
"4698",1176,"Iran","Ros-Lehtinen",0,"7/9/2008","House Hearings","Harm",1,0.011
"4706",940,"North Korea","Ros-Lehtinen",0,"4/29/2009","House","Harm",3,0.0427
"4709",941,"Iran","Ros-Lehtinen",0,"10/26/2009","House","Harm",2,0.0305
"4714",1175,"Libya","Ros-Lehtinen",0,"3/31/2011","House Hearings","Harm",2,0.0098
"4717",1285,"Libya","Ros-Lehtinen",0,"5/25/2011","House Hearings","Harm",13,0.0843
"4720",995,"Libya","Ros-Lehtinen",0,"6/3/2011","House","Harm",2,0.0128
"4725",1979,"Russia","Ros-Lehtinen",0,"7/7/2011","House Hearings","Harm",1,0.0053
"4727",942,"North Korea","Ros-Lehtinen",0,"12/31/2012","House","Harm",3,0.0392
"4735",1669,"Afghanistan","Royce",0,"9/14/2001","House","Harm",2,0.1217
"4739",848,"Sudan","Royce",0,"7/21/2004","House","Harm",5,0.0991
"4746",1906,"Sudan","Royce",0,"6/22/2005","House Hearings","Harm",1,0.0763
"4747",1216,"Sudan","Royce",0,"11/1/2005","House Hearings","Harm",1,0.0081
"4748",1890,"Sudan","Royce",0,"11/1/2005","House Hearings","Harm",1,0.0081
"4749",1841,"Sudan","Royce",0,"5/18/2006","House Hearings","Harm",2,0.05
"4753",1876,"North Korea","Royce",0,"11/15/2006","House Hearings","Harm",1,0.027
"4756",1398,"Iran","Royce",0,"3/6/2007","House Hearings","Harm",1,0.0093
"4762",1960,"Russia","Royce",0,"11/9/2008","House Hearings","Harm",6,0.0714
"4765",1177,"Libya","Royce",0,"3/31/2011","House Hearings","Harm",2,0.0245
"4773",993,"North Korea","Royce",0,"10/13/1999","House Hearings","Harm",2,0.0503
"4776",2336,"North Korea","Rubio",0,"3/1/2011","Senate Hearings","Harm",2,0.0162
"4788",1540,"Iraq","RyanWI",0,"10/9/2002","House","Harm",7,0.0398
"4792",1751,"Afghanistan","RyanWI",0,"9/14/2001","House","Harm",1,0.056
"4794",1586,"Afghanistan","JohnsonS",0,"9/14/2001","House","Harm",3,0.2334
"4796",1372,"Iraq","Sanford",0,"3/23/2000","House Hearings","Harm",2,0.0172
"4803",2023,"Iran","Santorum",0,"3/2/2006","Senate Hearings","Harm",2,0.0163
"4813",654,"Iraq","Saxton",0,"1/27/2003","House","Harm",4,0.0279
"4816",1286,"Libya","Schmidt",0,"5/25/2011","House Hearings","Harm",1,0.0419
"4819",1654,"Afghanistan","Schrock",0,"9/14/2001","House","Harm",1,0.0615
"4823",471,"Iraq","Sessions",0,"10/10/2002","Senate","Harm",19,0.0586
"4827",1663,"Afghanistan","Shadegg",0,"9/14/2001","House","Harm",3,0.1571
"4830",1252,"Iraq","Shadegg",0,"10/9/2002","House","Harm",19,0.0873
"4834",1253,"Iraq","Shaw",0,"10/9/2002","House","Harm",3,0.074
"4836",1784,"Iran","Shaw",0,"9/28/2006","House","Harm",1,0.1325
"4840",1697,"Afghanistan","Shays",0,"9/14/2001","House","Harm",4,0.0961
"4843",1095,"Iran","Shays",0,"10/28/2005","House","Harm",1,0.0422
"4853",863,"Sudan","Shays",0,"7/30/2007","House","Harm",4,0.0463
"4857",195,"Iran","Shelby",0,"2/22/2000","Senate","Harm",1,0.0086
"4860",479,"Iraq","Shelby",0,"10/10/2002","Senate","Harm",9,0.0446
"4864",735,"Kosovo","Shimkus",0,"3/24/1999","House","Harm",3,0.1588
"4865",1711,"Afghanistan","Simmons",0,"9/14/2001","House","Harm",3,0.2557
"4868",1440,"Iraq","Simpson",0,"10/10/2002","House","Harm",3,0.0297
"4870",1733,"Afghanistan","SmithMI",0,"9/14/2001","House","Harm",2,0.1482
"4872",476,"Iraq","SmithNH",0,"10/10/2002","Senate","Harm",14,0.0861
"4875",1108,"Kosovo","SmithNJ",0,"3/17/1998","House","Harm",1,0.0167
"4878",1373,"Iraq","SmithNJ",0,"3/23/2000","House Hearings","Harm",1,0.0121
"4879",1208,"Russia","SmithNJ",0,"9/27/2000","House Hearings","Harm",3,0.0528
"4880",1828,"Russia","SmithNJ",0,"9/27/2000","House Hearings","Harm",3,0.0537
"4888",1941,"North Korea","SmithNJ",0,"4/28/2005","House Hearings","Harm",2,0.0076
"4891",1908,"Sudan","SmithNJ",0,"6/22/2005","House Hearings","Harm",4,0.0523
"4894",1217,"Sudan","SmithNJ",0,"11/1/2005","House Hearings","Harm",10,0.0251
"4899",1892,"Sudan","SmithNJ",0,"11/1/2005","House Hearings","Harm",10,0.0287
"4902",1885,"Sudan","SmithNJ",0,"3/8/2006","House Hearings","Harm",6,0.064
"4906",1098,"Syria","SmithNJ",0,"3/16/2006","House","Harm",1,0.0249
"4909",531,"Sudan","SmithNJ",0,"4/5/2006","House","Harm",4,0.0202
"4916",1842,"Sudan","SmithNJ",0,"5/18/2006","House Hearings","Harm",7,0.0346
"4919",1793,"Sudan","SmithNJ",0,"9/25/2006","House","Harm",5,0.0424
"4925",1358,"Sudan","SmithNJ",0,"2/8/2007","House Hearings","Harm",2,0.0364
"4927",1401,"Iran","SmithNJ",0,"3/6/2007","House Hearings","Harm",2,0.0286
"4936",1945,"Russia","SmithNJ",0,"11/9/2008","House Hearings","Harm",2,0.0243
"4940",1184,"Libya","SmithNJ",0,"3/31/2011","House Hearings","Harm",1,0.0139
"4943",1080,"Libya","SmithNJ",0,"6/24/2011","House","Harm",6,0.1478
"4948",1860,"Russia","SmithNJ",0,"5/12/1999","House Hearings","Harm",6,0.043
"4952",981,"North Korea","SmithNJ",0,"10/13/1999","House Hearings","Harm",1,0.0103
"4955",483,"Iraq","SmithOR",0,"10/10/2002","Senate","Harm",7,0.0697
"4956",345,"Syria","SmithOR",0,"11/11/2003","Senate","Harm",3,0.0399
"4957",424,"Iran","SmithOR",0,"12/15/2005","Senate","Harm",1,0.0338
"4960",2153,"Kosovo","SmithOR",0,"5/6/1998","Senate Hearings","Harm",3,0.0264
"4968",2273,"Russia","SmithOR",0,"11/4/1999","Senate Hearings","Harm",7,0.0353
"4970",1644,"Afghanistan","SmithTX",0,"9/14/2001","House","Harm",1,0.0619
"4972",1543,"Iraq","SmithTX",0,"10/9/2002","House","Harm",4,0.1494
"4975",338,"Iran","Snowe",0,"5/22/1998","Senate","Harm",1,0.0116
"4979",202,"Kosovo","Snowe",0,"2/23/1999","Senate","Harm",2,0.0197
"4983",1255,"Iraq","Souder",0,"10/9/2002","House","Harm",3,0.0589
"4987",439,"Iraq","Specter",0,"9/5/2002","Senate","Harm",3,0.0297
"4990",241,"Iraq","Specter",0,"10/7/2002","Senate","Harm",16,0.0894
"4995",408,"Iraq","Specter",0,"10/10/2002","Senate","Harm",19,0.0685
"4999",438,"Syria","Specter",0,"11/11/2003","Senate","Harm",2,0.01
"5002",425,"Iraq","Specter",0,"2/12/1998","Senate","Harm",5,0.0348
"5005",206,"Iraq","Specter",0,"3/12/1998","Senate","Harm",15,0.1659
"5006",440,"Kosovo","Specter",0,"2/23/1999","Senate","Harm",4,0.0675
"5010",232,"Kosovo","Specter",0,"3/19/1999","Senate","Harm",5,0.0561
"5013",248,"Kosovo","Specter",0,"3/22/1999","Senate","Harm",11,0.0505
"5016",426,"Kosovo","Specter",0,"3/23/1999","Senate","Harm",7,0.054
"5018",1121,"Iran","Stearns",0,"10/23/2000","House","Harm",1,0.0137
"5019",1735,"Afghanistan","Stearns",0,"9/14/2001","House","Harm",1,0.1284
"5022",1256,"Iraq","Stearns",0,"10/9/2002","House","Harm",2,0.0328
"5026",1119,"North Korea","Stearns",0,"3/14/2006","House","Harm",3,0.0443
"5030",1748,"Afghanistan","Stump",0,"9/14/2001","House","Harm",1,0.0347
"5032",1661,"Afghanistan","Sununu",0,"9/14/2001","House","Harm",1,0.0611
"5036",1209,"Russia","Tancredo",0,"9/27/2000","House Hearings","Harm",1,0.1087
"5037",1829,"Russia","Tancredo",0,"9/27/2000","House Hearings","Harm",1,0.1087
"5039",1122,"Iran","Tancredo",0,"5/2/2002","House","Harm",8,0.0395
"5043",1123,"Sudan","Tancredo",0,"7/12/2004","House","Harm",19,0.0466
"5048",826,"Sudan","Tancredo",0,"7/21/2004","House","Harm",3,0.0306
"5052",1942,"North Korea","Tancredo",0,"4/28/2005","House Hearings","Harm",1,0.0369
"5055",1909,"Sudan","Tancredo",0,"6/22/2005","House Hearings","Harm",1,0.0247
"5060",548,"Sudan","Tancredo",0,"4/5/2006","House","Harm",4,0.0643
"5065",1359,"Sudan","Tancredo",0,"2/8/2007","House Hearings","Harm",1,0.0309
"5066",1402,"Iran","Tancredo",0,"3/6/2007","House Hearings","Harm",2,0.0219
"5068",1383,"Iran","Tancredo",0,"3/15/2007","House Hearings","Harm",2,0.024
"5071",1579,"Afghanistan","Tauzin",0,"9/14/2001","House","Harm",1,0.0425
"5073",1438,"Iraq","Tauzin",0,"10/10/2002","House","Harm",1,0.0225
"5076",1547,"Iraq","Terry",0,"10/9/2002","House","Harm",1,0.0357
"5081",442,"Iraq","Thomas",0,"1/30/2003","Senate","Harm",3,0.0366
"5084",525,"Iraq","Thompson",0,"10/9/2002","Senate","Harm",4,0.016
"5088",1640,"Afghanistan","Thune",0,"9/14/2001","House","Harm",1,0.0467
"5091",1428,"Iraq","Thune",0,"10/10/2002","House","Harm",1,0.0197
"5094",444,"Iraq","Thurmond",0,"9/8/1998","Senate","Harm",3,0.055
"5098",1548,"Iraq","Tiahrt",0,"10/9/2002","House","Harm",3,0.0474
"5102",1763,"Iran","TurnerOH",0,"9/15/2009","House","Harm",8,0.0224
"5104",1035,"Libya","TurnerOH",0,"6/3/2011","House","Harm",1,0.0394
"5106",1050,"Libya","TurnerOH",0,"6/24/2011","House","Harm",1,0.0313
"5108",1742,"Afghanistan","Vitter",0,"9/14/2001","House","Harm",1,0.0547
"5113",2372,"North Korea","Voinovich",0,"7/20/2006","Senate Hearings","Harm",2,0.0337
"5119",1127,"Syria","Walberg",0,"6/23/2011","House","Harm",2,0.0485
"5122",1554,"Iraq","Walsh",0,"10/9/2002","House","Harm",5,0.066
"5127",356,"Iraq","Warner",0,"10/7/2002","Senate","Harm",6,0.0127
"5134",407,"Iraq","Warner",0,"10/10/2002","Senate","Harm",9,0.0538
"5138",447,"Kosovo","Warner",0,"10/2/1998","Senate","Harm",3,0.0111
"5142",449,"Kosovo","Warner",0,"10/8/1998","Senate","Harm",6,0.0239
"5145",450,"Kosovo","Warner",0,"10/19/1998","Senate","Harm",1,0.008
"5149",446,"Kosovo","Warner",0,"1/19/1999","Senate","Harm",1,0.0147
"5151",441,"Kosovo","Warner",0,"2/23/1999","Senate","Harm",2,0.0396
"5152",249,"Kosovo","Warner",0,"3/22/1999","Senate","Harm",2,0.0138
"5157",1262,"Iraq","WeldonPA",0,"10/9/2002","House","Harm",1,0.0111
"5158",1318,"Iraq","WeldonPA",0,"10/10/2002","House","Harm",2,0.0343
"5160",723,"Iran","WeldonPA",0,"4/26/2006","House","Harm",1,0.0199
"5162",1448,"Iraq","Weller",0,"10/10/2002","House","Harm",3,0.0773
"5166",1025,"Libya","West",0,"6/3/2011","House","Harm",17,0.1814
"5169",1085,"Libya","West",0,"6/24/2011","House","Harm",2,0.0794
"5180",47,"Russia","Wicker",0,"2/16/2012","Senate","Harm",3,0.0206
"5182",1133,"Iraq","WilsonSC",0,"3/5/2002","House","Harm",3,0.2093
"5184",1132,"Iran","WilsonSC",0,"2/14/2006","House","Harm",1,0.0707
"5186",1798,"Sudan","WilsonSC",0,"5/18/2006","House Hearings","Harm",1,0.0566
"5187",1360,"Sudan","WilsonSC",0,"2/8/2007","House Hearings","Harm",1,0.1001
"5189",1134,"Sudan","Wolf",0,"5/5/2004","House","Harm",3,0.0491
"5194",805,"Sudan","Wolf",0,"7/19/2004","House","Harm",4,0.0672
"5202",1263,"Iraq","YoungFL",0,"10/9/2002","House","Harm",8,0.0693
"5206",1030,"Libya","YoungFL",0,"6/3/2011","House","Harm",2,0.0309
